DateTime,AirTemp,Pressure,WindSpeed,PowerGen
2019-10-21 07:00:00,10.543,0.981507,6.428,11.3538
2019-10-21 08:00:00,10.5,0.981793,7.677,20.3303
2019-10-21 09:00:00,11.776,0.982068,8.369,26.242
2019-10-21 10:00:00,11.735,0.982327,8.806,30.4084
2019-10-21 11:00:00,11.354,0.982603,8.878,31.1452
2019-10-21 12:00:00,11.162,0.982857,9.142,33.9524
2019-10-21 13:00:00,11.115,0.983302,8.783,30.475
2019-10-21 14:00:00,13.489,0.983782,8.09,24.1271
2019-10-21 15:00:00,16.947,0.983945,5.454,6.0849
2019-10-21 16:00:00,19.957,0.983794,5.015,4.22276
2019-10-21 17:00:00,22.45,0.983272,6.664,12.0052
2019-10-21 18:00:00,23.681,0.983195,6.822,13.054
2019-10-21 19:00:00,24.523,0.982778,7.199,15.9791
2019-10-21 20:00:00,25.078,0.982584,6.95,13.8795
2019-10-21 21:00:00,25.18,0.982363,7.465,17.8054
2019-10-21 22:00:00,24.908,0.982144,6.96,13.9191
2019-10-21 23:00:00,22.22,0.982136,7.903,21.6902
2019-10-22 00:00:00,18.153,0.982253,9.406,36.0364
2019-10-22 01:00:00,17.151,0.982618,11.305,53.6955
2019-10-22 02:00:00,16.768,0.982766,11.586,55.052
2019-10-22 03:00:00,16.48,0.98275,11.283,53.6008
2019-10-22 04:00:00,16.29,0.982668,9.7,38.8995
2019-10-22 05:00:00,15.892,0.982493,9.082,33.5361
2019-10-22 06:00:00,19.125,0.982411,9.323,35.3238
2019-10-22 07:00:00,19.792,0.982367,8.983,32.5255
2019-10-22 08:00:00,19.844,0.982348,7.37,18.1221
2019-10-22 09:00:00,19.798,0.982134,8.065,23.6606
2019-10-22 10:00:00,20.077,0.981973,8.948,32.1084
2019-10-22 11:00:00,19.914,0.981735,9.34,35.3651
2019-10-22 12:00:00,19.546,0.98126,10.216,44.5359
2019-10-22 13:00:00,19.549,0.980827,10.848,50.4237
2019-10-22 14:00:00,20.387,0.980662,9.737,39.0167
2019-10-22 15:00:00,22.187,0.980407,9.522,35.7137
2019-10-22 16:00:00,23.615,0.979998,9.573,36.2221
2019-10-22 17:00:00,23.656,0.979336,10.924,50.0731
2019-10-22 18:00:00,23.012,0.97877,9.747,38.2516
2019-10-22 19:00:00,23.645,0.978026,9.507,35.5183
2019-10-22 20:00:00,24.82,0.977043,10.302,43.8588
2019-10-22 21:00:00,25.332,0.976197,10.159,42.6474
2019-10-22 22:00:00,24.833,0.975198,8.845,30.1764
2019-10-22 23:00:00,23.249,0.975593,10.207,43.7651
2019-10-23 00:00:00,22.771,0.975002,9.958,40.1108
2019-10-23 01:00:00,23.451,0.974531,11.907,53.9374
2019-10-23 02:00:00,23.67,0.974281,12.729,54.4794
2019-10-23 03:00:00,22.913,0.97414,11.592,53.4582
2019-10-23 04:00:00,22.395,0.973714,10.802,49.1202
2019-10-23 05:00:00,22.543,0.972976,11.522,53.4063
2019-10-23 06:00:00,22.416,0.97276,9.546,36.6773
2019-10-23 07:00:00,21.768,0.972744,9.238,33.3298
2019-10-23 08:00:00,21.475,0.972549,8.283,25.1177
2019-10-23 09:00:00,21.622,0.972343,8.333,25.2425
2019-10-23 10:00:00,21.222,0.972462,7.667,20.0616
2019-10-23 11:00:00,20.358,0.972709,6.829,13.6854
2019-10-23 12:00:00,19.718,0.972569,5.783,7.74283
2019-10-23 13:00:00,19.496,0.97235,5.131,4.44373
2019-10-23 14:00:00,19.096,0.972222,6.178,9.90106
2019-10-23 15:00:00,18.85,0.972298,6.289,10.5636
2019-10-23 16:00:00,18.627,0.972383,5.939,8.52864
2019-10-23 17:00:00,18.52,0.972201,5.672,7.21013
2019-10-23 18:00:00,18.108,0.972315,5.631,6.98574
2019-10-23 19:00:00,17.751,0.972506,5.774,7.77076
2019-10-23 20:00:00,17.222,0.972532,6.201,10.1762
2019-10-23 21:00:00,16.593,0.972596,5.115,4.64283
2019-10-23 22:00:00,16.004,0.972791,5.245,5.14217
2019-10-23 23:00:00,15.576,0.973262,4.647,2.97097
2019-10-24 00:00:00,15.065,0.973697,5.245,5.15847
2019-10-24 01:00:00,14.397,0.974044,4.17,1.71536
2019-10-24 02:00:00,13.983,0.974112,4.202,1.79493
2019-10-24 03:00:00,13.464,0.97429,4.233,1.87452
2019-10-24 04:00:00,13.133,0.974023,4.178,1.73368
2019-10-24 05:00:00,12.119,0.973618,5.385,5.77368
2019-10-24 06:00:00,10.997,0.973662,5.463,6.15037
2019-10-24 07:00:00,10.153,0.973789,4.917,3.92992
2019-10-24 08:00:00,8.138,0.973838,4.644,3.05176
2019-10-24 09:00:00,7.773,0.97383,2.426,0
2019-10-24 10:00:00,7.402,0.973789,1.559,0
2019-10-24 11:00:00,6.756,0.973915,1.694,0
2019-10-24 12:00:00,6.24,0.973849,1.684,0
2019-10-24 13:00:00,5.986,0.973888,0.938,0
2019-10-24 14:00:00,6.4,0.97411,0.829,0
2019-10-24 15:00:00,7.604,0.97418,0.816,0
2019-10-24 16:00:00,8.888,0.974105,0.506,0
2019-10-24 17:00:00,11.072,0.97384,1.066,0
2019-10-24 18:00:00,12.257,0.973697,1.904,0
2019-10-24 19:00:00,13.387,0.973522,0.577,0
2019-10-24 20:00:00,14.671,0.973062,0.646,0
2019-10-24 21:00:00,15.635,0.972386,0.539,0
2019-10-24 22:00:00,14.986,0.972361,3.647,0.316098
2019-10-24 23:00:00,13.852,0.972347,4.024,1.37442
2019-10-25 00:00:00,11.965,0.972228,4.141,1.60044
2019-10-25 01:00:00,12.189,0.971944,5.185,4.99596
2019-10-25 02:00:00,12.524,0.971599,6.108,9.80352
2019-10-25 03:00:00,11.675,0.971328,7.139,16.6288
2019-10-25 04:00:00,11.112,0.971243,4.812,3.57253
2019-10-25 05:00:00,10.853,0.971112,6.159,9.80448
2019-10-25 06:00:00,10.147,0.97114,4.605,2.93338
2019-10-25 07:00:00,9.869,0.971613,5.107,4.50347
2019-10-25 08:00:00,8.791,0.972001,6.849,14.1001
2019-10-25 09:00:00,8.656,0.972526,6.647,12.5953
2019-10-25 10:00:00,7.215,0.972985,7.952,22.7078
2019-10-25 11:00:00,6.863,0.973588,8.589,28.4276
2019-10-25 12:00:00,8.256,0.973962,5.762,7.74029
2019-10-25 13:00:00,7.648,0.974516,6.439,11.5923
2019-10-25 14:00:00,8.39,0.975054,5.758,7.99499
2019-10-25 15:00:00,8.929,0.975687,6.369,11.3002
2019-10-25 16:00:00,10.134,0.97615,6.841,14.3319
2019-10-25 17:00:00,11.564,0.97624,6.144,10.0269
2019-10-25 18:00:00,12.729,0.976265,5.843,8.17413
2019-10-25 19:00:00,13.471,0.9765,5.318,5.32699
2019-10-25 20:00:00,14.101,0.976642,4.945,3.95064
2019-10-25 21:00:00,14.853,0.976647,5.519,6.28638
2019-10-25 22:00:00,14.938,0.976803,4.449,2.3408
2019-10-25 23:00:00,12.763,0.977297,4.593,2.88117
2019-10-26 00:00:00,10.232,0.977745,5.214,5.16345
2019-10-26 01:00:00,10.425,0.978341,4.352,2.18423
2019-10-26 02:00:00,10.76,0.978984,3.963,1.27515
2019-10-26 03:00:00,11.048,0.979367,3.276,0
2019-10-26 04:00:00,11.012,0.979419,2.908,0
2019-10-26 05:00:00,10.877,0.979394,2.417,0
2019-10-26 06:00:00,10.818,0.979519,1.584,0
2019-10-26 07:00:00,10.617,0.979821,1.858,0
2019-10-26 08:00:00,9.982,0.980058,2.117,0
2019-10-26 09:00:00,10.211,0.980326,2.182,0
2019-10-26 10:00:00,10.663,0.980711,3.001,0
2019-10-26 11:00:00,10.669,0.981045,3.666,0.69316
2019-10-26 12:00:00,10.224,0.981422,4.392,2.37283
2019-10-26 13:00:00,8.805,0.981856,4.594,2.78857
2019-10-26 14:00:00,10.301,0.982342,4.421,2.41579
2019-10-26 15:00:00,11.608,0.982811,4.036,1.38558
2019-10-26 16:00:00,12.679,0.982934,4.232,1.87551
2019-10-26 17:00:00,13.51,0.982841,4.548,2.76637
2019-10-26 18:00:00,14.213,0.982822,5.006,4.27686
2019-10-26 19:00:00,14.691,0.982807,4.882,3.81062
2019-10-26 20:00:00,15.047,0.982797,4.515,2.66493
2019-10-26 21:00:00,15.232,0.982807,4.245,1.92909
2019-10-26 22:00:00,15.112,0.983056,3.678,0.708797
2019-10-26 23:00:00,14.626,0.983451,3.74,0.833727
2019-10-27 00:00:00,11.747,0.984025,5.506,6.0715
2019-10-27 01:00:00,10.067,0.984633,5.388,5.56967
2019-10-27 02:00:00,9.738,0.985078,6.326,11.151
2019-10-27 03:00:00,8.263,0.985595,7.811,22.3836
2019-10-27 04:00:00,7.4,0.985811,7.825,22.5894
2019-10-27 05:00:00,6.826,0.986027,6.621,12.9435
2019-10-27 06:00:00,6.442,0.986318,5.499,6.59337
2019-10-27 07:00:00,6.047,0.986671,4.169,1.78167
2019-10-27 08:00:00,5.609,0.987048,4.29,2.11358
2019-10-27 09:00:00,5.028,0.987376,5.654,7.56999
2019-10-27 10:00:00,4.464,0.987805,5.647,7.5894
2019-10-27 11:00:00,4.178,0.98839,4.113,1.61327
2019-10-27 12:00:00,4.034,0.98867,4.363,2.34309
2019-10-27 13:00:00,3.734,0.989121,3.935,1.29499
2019-10-27 14:00:00,6.243,0.989396,4.114,1.63408
2019-10-27 15:00:00,8.907,0.989707,3.007,0
2019-10-27 16:00:00,10.767,0.989802,3.732,0.837045
2019-10-27 17:00:00,12.858,0.989433,4.4,2.39418
2019-10-27 18:00:00,15.148,0.989118,4.302,2.09734
2019-10-27 19:00:00,16.575,0.988857,4.735,3.3047
2019-10-27 20:00:00,17.616,0.988697,4.82,3.59416
2019-10-27 21:00:00,18.063,0.988541,5.629,7.16577
2019-10-27 22:00:00,17.899,0.988579,6.098,9.73608
2019-10-27 23:00:00,15.737,0.988915,6.009,9.23385
2019-10-28 00:00:00,12.299,0.989331,6.373,11.3821
2019-10-28 01:00:00,11.798,0.989841,8.218,25.9835
2019-10-28 02:00:00,11.382,0.990195,9.708,40.523
2019-10-28 03:00:00,10.979,0.990565,11.332,55.7443
2019-10-28 04:00:00,10.366,0.990822,11.013,53.0972
2019-10-28 05:00:00,9.222,0.990835,10.579,48.8545
2019-10-28 06:00:00,8.299,0.991063,9.776,40.4471
2019-10-28 07:00:00,7.863,0.991152,9.366,36.4611
2019-10-28 08:00:00,7.625,0.991328,9.633,38.8875
2019-10-28 09:00:00,7.493,0.991363,9.943,42.3214
2019-10-28 10:00:00,7.115,0.991617,10.181,45.4693
2019-10-28 11:00:00,6.721,0.99198,9.942,42.6247
2019-10-28 12:00:00,6.491,0.992243,10.049,43.828
2019-10-28 13:00:00,6.683,0.992549,10.277,46.6604
2019-10-28 14:00:00,10.041,0.992906,9.079,34.1336
2019-10-28 15:00:00,12.151,0.993121,6.862,14.0927
2019-10-28 16:00:00,13.933,0.993062,7.005,15.018
2019-10-28 17:00:00,15.489,0.992796,6.936,14.5894
2019-10-28 18:00:00,16.707,0.992623,6.908,14.3031
2019-10-28 19:00:00,17.706,0.992301,6.943,14.3224
2019-10-28 20:00:00,18.304,0.991944,7.551,19.0313
2019-10-28 21:00:00,18.332,0.991736,8.08,23.2078
2019-10-28 22:00:00,17.841,0.99168,8.161,23.9056
2019-10-28 23:00:00,15.984,0.991976,8.656,28.9697
2019-10-29 00:00:00,12.951,0.992183,9.805,41.1744
2019-10-29 01:00:00,12.041,0.992343,11.422,55.6353
2019-10-29 02:00:00,11.217,0.992557,12.087,57.6219
2019-10-29 03:00:00,10.565,0.992639,12.306,58.0698
2019-10-29 04:00:00,9.572,0.992576,11.839,57.7761
2019-10-29 05:00:00,8.745,0.992407,11.289,56.1852
2019-10-29 06:00:00,8.277,0.992296,10.687,51.6667
2019-10-29 07:00:00,7.529,0.992368,9.64,40.3868
2019-10-29 08:00:00,7.121,0.992626,8.43,28.3588
2019-10-29 09:00:00,6.708,0.992908,7.967,23.0426
2019-10-29 10:00:00,5.885,0.993295,7.809,22.534
2019-10-29 11:00:00,5.539,0.993728,7.868,23.2325
2019-10-29 12:00:00,5.561,0.994151,8.705,31.3766
2019-10-29 13:00:00,5.273,0.994413,9.286,37.1694
2019-10-29 14:00:00,8.701,0.994733,8.559,29.4335
2019-10-29 15:00:00,11.289,0.994892,6.817,14.2664
2019-10-29 16:00:00,12.804,0.994827,5.882,8.61064
2019-10-29 17:00:00,14.222,0.994361,4.529,2.73729
2019-10-29 18:00:00,15.594,0.993951,3.772,0.902071
2019-10-29 19:00:00,16.715,0.993514,3.671,0.628112
2019-10-29 20:00:00,17.491,0.992932,3.433,0
2019-10-29 21:00:00,17.998,0.992517,2.819,0
2019-10-29 22:00:00,18.074,0.992167,2.396,0
2019-10-29 23:00:00,15.207,0.99203,2.534,0
2019-10-30 00:00:00,11.594,0.992051,2.828,0
2019-10-30 01:00:00,10.375,0.992095,2.673,0
2019-10-30 02:00:00,9.595,0.992096,2.422,0
2019-10-30 03:00:00,8.739,0.992253,3.807,0.998055
2019-10-30 04:00:00,7.855,0.992031,3.402,0
2019-10-30 05:00:00,6.703,0.991838,4.678,3.21306
2019-10-30 06:00:00,5.942,0.99184,6.765,14.0698
2019-10-30 07:00:00,5.332,0.991956,8.051,24.9015
2019-10-30 08:00:00,4.767,0.992039,7.988,24.3678
2019-10-30 09:00:00,4.147,0.992095,8.048,24.9832
2019-10-30 10:00:00,3.436,0.992162,8.629,30.6775
2019-10-30 11:00:00,2.559,0.992453,8.411,28.6352
2019-10-30 12:00:00,2.116,0.992474,7.981,24.5738
2019-10-30 13:00:00,1.84,0.992573,8.115,25.9198
2019-10-30 14:00:00,5.709,0.9927,7.82,22.8398
2019-10-30 15:00:00,8.947,0.99272,5.52,6.71374
2019-10-30 16:00:00,11.696,0.992427,5.225,5.26078
2019-10-30 17:00:00,13.8,0.991813,4.631,2.99891
2019-10-30 18:00:00,15.707,0.991167,4.34,2.18412
2019-10-30 19:00:00,17.111,0.990524,4,1.3512
2019-10-30 20:00:00,18.088,0.989878,3.694,0.728546
2019-10-30 21:00:00,18.633,0.989333,3.771,0.884729
2019-10-30 22:00:00,18.425,0.988925,3.94,1.22921
2019-10-30 23:00:00,14.676,0.988757,4.94,4.04479
2019-10-31 00:00:00,11.164,0.988727,6.869,14.6776
2019-10-31 01:00:00,9.652,0.988731,7.583,20.6057
2019-10-31 02:00:00,8.511,0.988777,7.933,23.5665
2019-10-31 03:00:00,8.377,0.988695,8.546,29.2128
2019-10-31 04:00:00,8.193,0.988505,10.021,44.6548
2019-10-31 05:00:00,8.236,0.988167,10.047,45.0056
2019-10-31 06:00:00,8.914,0.988039,9.622,39.8624
2019-10-31 07:00:00,9.237,0.988003,10.273,47.0141
2019-10-31 08:00:00,8.722,0.988038,10.782,52.215
2019-10-31 09:00:00,8.658,0.988018,10.028,44.6876
2019-10-31 10:00:00,8.854,0.987927,10.627,50.7782
2019-10-31 11:00:00,8.834,0.987925,11.098,54.6687
2019-10-31 12:00:00,8.569,0.987867,11.501,56.8498
2019-10-31 13:00:00,8.384,0.987863,11.245,55.6767
2019-10-31 14:00:00,10.358,0.987966,9.752,41.0117
2019-10-31 15:00:00,12.783,0.987862,6.576,12.363
2019-10-31 16:00:00,15.718,0.987497,4.603,2.89566
2019-10-31 17:00:00,18.133,0.986743,3.663,0.676968
2019-10-31 18:00:00,19.879,0.986158,2.995,0
2019-10-31 19:00:00,21.118,0.985598,3.007,0
2019-10-31 20:00:00,21.67,0.985034,3.617,0.32633
2019-10-31 21:00:00,22.127,0.984432,2.91,0
2019-10-31 22:00:00,22.086,0.984125,2.761,0
2019-10-31 23:00:00,19.558,0.984108,2.94,0
2019-11-01 00:00:00,16.444,0.984214,3.454,0
2019-11-01 01:00:00,14.77,0.984414,5.467,5.91656
2019-11-01 02:00:00,13.938,0.984492,4.216,1.87327
2019-11-01 03:00:00,13.353,0.984439,3.045,0
2019-11-01 04:00:00,12.774,0.984357,2.365,0
2019-11-01 05:00:00,12.351,0.984177,1.684,0
2019-11-01 06:00:00,11.935,0.984214,1.69,0
2019-11-01 07:00:00,11.493,0.984329,1.455,0
2019-11-01 08:00:00,10.998,0.984406,1.075,0
2019-11-01 09:00:00,10.432,0.984399,0.843,0
2019-11-01 10:00:00,10.114,0.984485,1.201,0
2019-11-01 11:00:00,9.857,0.984708,2.005,0
2019-11-01 12:00:00,10.449,0.984707,2.015,0
2019-11-01 13:00:00,9.818,0.984897,2.496,0
2019-11-01 14:00:00,12.05,0.985003,4.472,2.58968
2019-11-01 15:00:00,15.357,0.985004,3.231,0
2019-11-01 16:00:00,17.631,0.984829,2.863,0
2019-11-01 17:00:00,19.087,0.984485,3.466,0
2019-11-01 18:00:00,20.157,0.984235,4.447,2.45157
2019-11-01 19:00:00,20.723,0.983869,5.106,4.61711
2019-11-01 20:00:00,20.88,0.983429,4.975,4.08721
2019-11-01 21:00:00,20.912,0.983067,5.745,7.65483
2019-11-01 22:00:00,20.285,0.982847,6.466,11.3876
2019-11-01 23:00:00,18.353,0.983023,7.868,22.1446
2019-11-02 00:00:00,16.107,0.983271,10.187,45.0019
2019-11-02 01:00:00,14.863,0.983473,11.075,53.1784
2019-11-02 02:00:00,13.609,0.98365,11.172,53.5233
2019-11-02 03:00:00,12.895,0.983648,11.442,54.8045
2019-11-02 04:00:00,12.169,0.983468,11.153,53.1982
2019-11-02 05:00:00,11.175,0.983255,10.56,48.7894
2019-11-02 06:00:00,10.456,0.983299,10.127,45.1845
2019-11-02 07:00:00,9.586,0.983404,8.772,31.4205
2019-11-02 08:00:00,8.584,0.983582,6.657,13.0395
2019-11-02 09:00:00,7.992,0.983546,5.024,4.42964
2019-11-02 10:00:00,7.738,0.983722,5.297,5.58637
2019-11-02 11:00:00,7.133,0.98404,5.906,8.7705
2019-11-02 12:00:00,6.714,0.984254,5.364,5.86366
2019-11-02 13:00:00,6.248,0.984599,4.354,2.29217
2019-11-02 14:00:00,8.886,0.984848,3.537,0
2019-11-02 15:00:00,11.891,0.98501,1.973,0
2019-11-02 16:00:00,14.529,0.984823,1.713,0
2019-11-02 17:00:00,16.296,0.984166,1.079,0
2019-11-02 18:00:00,17.944,0.983816,1.056,0
2019-11-02 19:00:00,19.002,0.983389,0.806,0
2019-11-02 20:00:00,19.707,0.983028,1.143,0
2019-11-02 21:00:00,20.043,0.982669,1.637,0
2019-11-02 22:00:00,19.997,0.982615,1.956,0
2019-11-02 23:00:00,17.582,0.982811,2.306,0
2019-11-03 00:00:00,14.038,0.982988,4.386,2.27263
2019-11-03 01:00:00,12.966,0.983278,9.164,35.0014
2019-11-03 02:00:00,12.896,0.983449,10.259,45.7102
2019-11-03 03:00:00,12.384,0.983594,10.511,47.3848
2019-11-03 04:00:00,11.49,0.983437,9.906,41.2917
2019-11-03 05:00:00,10.404,0.983381,9.648,38.5396
2019-11-03 06:00:00,8.666,0.983516,8.881,31.4415
2019-11-03 07:00:00,7.487,0.983652,8.402,26.8017
2019-11-03 08:00:00,6.699,0.98384,7.938,22.6509
2019-11-03 09:00:00,5.857,0.984008,6.927,14.8905
2019-11-03 10:00:00,4.753,0.98423,7.151,17.1262
2019-11-03 11:00:00,3.418,0.984738,7.641,21.1633
2019-11-03 12:00:00,2.446,0.984997,7.645,21.3538
2019-11-03 13:00:00,1.6,0.985309,7.257,18.2326
2019-11-03 14:00:00,4.443,0.985549,6.389,11.6799
2019-11-03 15:00:00,8.163,0.985759,3.143,0
2019-11-03 16:00:00,11.059,0.985689,2.55,0
2019-11-03 17:00:00,13.817,0.985214,3.19,0
2019-11-03 18:00:00,15.967,0.984771,4.125,1.61842
2019-11-03 19:00:00,17.054,0.984487,4.855,3.63389
2019-11-03 20:00:00,17.696,0.984198,5.495,6.01779
2019-11-03 21:00:00,17.87,0.983906,5.273,5.07105
2019-11-03 22:00:00,17.41,0.983778,5.682,6.99968
2019-11-03 23:00:00,13.955,0.983888,6.388,11.0236
2019-11-04 00:00:00,11.039,0.984065,7.776,21.3104
2019-11-04 01:00:00,9.344,0.984305,7.424,19.3032
2019-11-04 02:00:00,7.718,0.984691,7.878,23.121
2019-11-04 03:00:00,6.81,0.984858,7.473,19.8953
2019-11-04 04:00:00,7.405,0.984747,6.915,15.2704
2019-11-04 05:00:00,6.512,0.984502,5.896,8.82018
2019-11-04 06:00:00,5.083,0.984565,5.046,4.63327
2019-11-04 07:00:00,4.06,0.984757,4.375,2.35572
2019-11-04 08:00:00,2.756,0.985068,2.86,0
2019-11-04 09:00:00,2.019,0.985043,2.88,0
2019-11-04 10:00:00,1.439,0.985021,2.456,0
2019-11-04 11:00:00,0.882,0.985112,2.134,0
2019-11-04 12:00:00,0.372,0.985187,2.14,0
2019-11-04 13:00:00,0.044,0.985122,2.43,0
2019-11-04 14:00:00,2.32,0.985146,2.796,0
2019-11-04 15:00:00,5.625,0.985124,2.114,0
2019-11-04 16:00:00,9.496,0.984755,1.761,0
2019-11-04 17:00:00,13.085,0.9841,2.718,0
2019-11-04 18:00:00,16.401,0.983613,5.005,3.94603
2019-11-04 19:00:00,18.203,0.983083,7.177,16.1595
2019-11-04 20:00:00,18.708,0.98283,7.22,16.7531
2019-11-04 21:00:00,18.891,0.982454,6.551,11.5451
2019-11-04 22:00:00,18.607,0.982294,6.749,12.6953
2019-11-04 23:00:00,14.969,0.982423,7.739,20.2999
2019-11-05 00:00:00,11.652,0.982641,7.275,17.8307
2019-11-05 01:00:00,10.146,0.982856,7.214,17.4223
2019-11-05 02:00:00,9.013,0.982993,5.355,5.77649
2019-11-05 03:00:00,8.408,0.983001,4.166,1.74201
2019-11-05 04:00:00,7.848,0.982716,3.169,0
2019-11-05 05:00:00,6.488,0.98243,1.527,0
2019-11-05 06:00:00,5.763,0.982442,1.222,0
2019-11-05 07:00:00,5.573,0.982567,2.293,0
2019-11-05 08:00:00,5.276,0.982579,3.046,0
2019-11-05 09:00:00,4.607,0.982645,4.38,2.38083
2019-11-05 10:00:00,4.31,0.982681,4.658,3.18167
2019-11-05 11:00:00,4.38,0.98279,4.639,3.12428
2019-11-05 12:00:00,4.431,0.982802,4.864,3.90342
2019-11-05 13:00:00,4.48,0.982799,5.29,5.65437
2019-11-05 14:00:00,8.352,0.982654,6.504,11.9996
2019-11-05 15:00:00,12.433,0.982449,5.836,8.12653
2019-11-05 16:00:00,16.331,0.981964,4.24,1.87486
2019-11-05 17:00:00,19.113,0.981154,5.916,8.11208
2019-11-05 18:00:00,20.249,0.980542,7.866,21.2136
2019-11-05 19:00:00,21.538,0.979912,9.257,34.2496
2019-11-05 20:00:00,22.159,0.979308,10.152,43.2286
2019-11-05 21:00:00,22.221,0.978757,10.274,44.0439
2019-11-05 22:00:00,21.796,0.978567,9.997,41.3886
2019-11-05 23:00:00,19.094,0.97864,9.249,34.4337
2019-11-06 00:00:00,16.473,0.978525,10.77,49.0476
2019-11-06 01:00:00,15.719,0.978504,11.294,53.643
2019-11-06 02:00:00,16.907,0.978443,11.184,53.1093
2019-11-06 03:00:00,17.272,0.978425,10.742,49.8365
2019-11-06 04:00:00,18.235,0.978348,11.79,55.1101
2019-11-06 05:00:00,16.935,0.978878,12.172,55.9858
2019-11-06 06:00:00,13.036,0.980336,10.04,43.8372
2019-11-06 07:00:00,11.357,0.981626,9.903,42.4258
2019-11-06 08:00:00,10.851,0.982311,8.319,26.8644
2019-11-06 09:00:00,8.677,0.983077,10.101,45.377
2019-11-06 10:00:00,6.722,0.983836,9.987,44.3042
2019-11-06 11:00:00,5.363,0.984612,11.397,56.9913
2019-11-06 12:00:00,4.236,0.985216,10.375,48.6842
2019-11-06 13:00:00,3.227,0.985831,9.539,39.6862
2019-11-06 14:00:00,3.904,0.986427,8.564,29.885
2019-11-06 15:00:00,5.402,0.986871,6.232,11.0179
2019-11-06 16:00:00,6.576,0.987137,6.24,11.0324
2019-11-06 17:00:00,7.713,0.987091,7.344,18.7683
2019-11-06 18:00:00,8.586,0.987065,7.5,19.8269
2019-11-06 19:00:00,9.296,0.987084,7.805,21.8209
2019-11-06 20:00:00,9.629,0.987123,8.213,25.225
2019-11-06 21:00:00,9.527,0.987259,8.703,30.1727
2019-11-06 22:00:00,8.993,0.987603,8.373,27.0999
2019-11-06 23:00:00,6.985,0.988079,7.857,22.7958
2019-11-07 00:00:00,4.469,0.988498,9.972,44.5847
2019-11-07 01:00:00,3.696,0.988886,9.517,38.8802
2019-11-07 02:00:00,3.592,0.989271,11.079,55.4532
2019-11-07 03:00:00,2.58,0.989533,10.762,53.3441
2019-11-07 04:00:00,1.586,0.989516,10.951,55.0552
2019-11-07 05:00:00,0.622,0.989346,10.648,52.596
2019-11-07 06:00:00,0.206,0.989488,10.234,48.3605
2019-11-07 07:00:00,-0.056,0.989671,10.835,54.3819
2019-11-07 08:00:00,-0.609,0.989807,10.886,55.0471
2019-11-07 09:00:00,-2.681,0.990062,9.859,44.5084
2019-11-07 10:00:00,-3.216,0.990346,8.265,27.8146
2019-11-07 11:00:00,-3.226,0.990691,7.976,24.8074
2019-11-07 12:00:00,-3.975,0.990988,6.711,13.7428
2019-11-07 13:00:00,-4.185,0.991302,5.829,8.46603
2019-11-07 14:00:00,-1.545,0.991585,3.974,1.4053
2019-11-07 15:00:00,2.124,0.991745,2.367,0
2019-11-07 16:00:00,4.764,0.991502,2.653,0
2019-11-07 17:00:00,6.697,0.990815,3.73,0.849771
2019-11-07 18:00:00,7.843,0.990219,4.112,1.64612
2019-11-07 19:00:00,8.728,0.989647,3.711,0.797077
2019-11-07 20:00:00,9.403,0.988971,3.841,1.06887
2019-11-07 21:00:00,9.779,0.988323,3.423,0
2019-11-07 22:00:00,9.698,0.987842,3.648,0.668574
2019-11-07 23:00:00,6.6,0.987676,4.008,1.4262
2019-11-08 00:00:00,3.866,0.987461,4.195,1.8808
2019-11-08 01:00:00,2.849,0.987308,4.68,3.2672
2019-11-08 02:00:00,2.41,0.987115,4.946,4.15444
2019-11-08 03:00:00,2.075,0.986905,4.672,3.25278
2019-11-08 04:00:00,1.465,0.986645,4.192,1.87649
2019-11-08 05:00:00,0.939,0.986225,3.325,0
2019-11-08 06:00:00,0.072,0.986215,3.432,0
2019-11-08 07:00:00,-1.406,0.98629,2.841,0
2019-11-08 08:00:00,-2.111,0.98625,2.482,0
2019-11-08 09:00:00,-2.524,0.986256,2.147,0
2019-11-08 10:00:00,-2.713,0.986268,2.378,0
2019-11-08 11:00:00,-2.83,0.986382,2.656,0
2019-11-08 12:00:00,-2.958,0.986284,3.554,0
2019-11-08 13:00:00,-2.977,0.986175,4.231,2.02028
2019-11-08 14:00:00,-0.531,0.986033,3.927,1.27951
2019-11-08 15:00:00,3.034,0.985946,3.054,0
2019-11-08 16:00:00,6.289,0.985487,1.743,0
2019-11-08 17:00:00,8.936,0.984845,2.304,0
2019-11-08 18:00:00,10.511,0.98432,2.752,0
2019-11-08 19:00:00,11.805,0.983675,3.324,0
2019-11-08 20:00:00,12.651,0.98312,3.545,0
2019-11-08 21:00:00,13.205,0.982702,3.906,1.17831
2019-11-08 22:00:00,13.045,0.982446,3.857,1.08096
2019-11-08 23:00:00,9.755,0.982569,4.964,4.00451
2019-11-09 00:00:00,7.154,0.982566,6.308,10.8927
2019-11-09 01:00:00,5.913,0.982656,7.214,16.9936
2019-11-09 02:00:00,4.864,0.982858,6.907,14.6097
2019-11-09 03:00:00,4.111,0.982894,6.625,13.0517
2019-11-09 04:00:00,3.639,0.982827,6.615,13.0292
2019-11-09 05:00:00,3.145,0.982521,6.573,12.7015
2019-11-09 06:00:00,2.881,0.982449,6.784,14.1414
2019-11-09 07:00:00,2.696,0.982523,6.77,13.9208
2019-11-09 08:00:00,2.472,0.982626,6.114,10.0053
2019-11-09 09:00:00,2.299,0.982682,5.877,8.58112
